what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559132803462
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559132805759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559132832712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132833571
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132835337
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559132895759
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132897212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132899103
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132913946
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132923681
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132941025
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132942306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559132944478
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132946853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132948228
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132960134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132963025
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559132982915
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559132990337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132991415
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559132992978
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559132997243
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133012900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133052212
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1559133054759
