what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127678420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127679232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127885471
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127886412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127906558
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127908652
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127938817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127943645
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127947208
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559127948270
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128049527
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128050605
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1559128122942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559128126395
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559128201645
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1559128226942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559128228770
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128325833
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128326723
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559128392885
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559128395088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128412353
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128414197
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128451016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559128452298
