what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131368495
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131369058
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131369073
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131369073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131369933
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131370495
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131370511
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131370511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131371276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131371776
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131371776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131371776
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131372480
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131372995
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131373011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131373011
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131373745
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131374386
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131374401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131374401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131397073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559131398792
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559131398792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559131398792
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559131403808
