what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133326959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133363740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133366772
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133367053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133410678
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133412740
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133418584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133444287
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559133448225
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133449740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133450865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133451428
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133452115
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133452740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133453678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133454303
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133468365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559133473209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559133491381
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133524072
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133525369
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133526150
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559133527182
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133611791
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559133614729
