what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559125025043
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125028449
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125029277
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125207134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125233009
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125234024
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125241071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125241196
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125241228
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1559125244603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125244884
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125248009
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559125249478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1559125312368
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1559125313915
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559125376556
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559125379446
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125384634
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125386118
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125442717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125484982
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125506467
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125509326
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125518623
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559125583986
